"text","hashtags","sentiment"
"taking care siblings kejriwal pressurize kerala people came road seeing delhi collector sudhir babu stopped everyone else much corona virus would spread india","[]","0.5"
"sick guy travelled way kerala afghanistan attack gurdwara kill sikhs kabul time entire world meltdown mode fighting common enemy corona exactly wrong psychos ","[]","-0.7142857142857143"
"everyone start tizalandila corona funeral ","[]","0"
" corona non jews goyims laugh s nauseating ","['COVID']","0.15"
"respected sir need know yoga experts 1 helpful surya naadi prevent cure corona virus 2 change moon naadi surya naadi vise versa ","[]","0"
"absolutely right sir sant shri asharamji bapu 84 years old corona virus proved dangerous old aged people rajasthan state govt immediately stay quarantine save corona virus","[]","-0.028571428571428574"
" social distancing advice re hearing right n t simple behind bars crowding issues ventilation issues security issues especially senior citizens higher risk getting infected ","[]","-0.02023809523809525"
"patanjali lot nation n corona pandemic patanjali always took stand helping nation n t ask much money unilever nestle donated answer none ","[]","0"
"n t go outside corona stay home","[]","0"
"n t care human life without consideration respect responsibility controls people flown back forth crisis areas carried around world therefore demand must ","['aviation']","0"
"sat saheb ji disciples saint rampal ji maharaj claim relieve world sorts diseases like cancer hiv corona virus 1 know must watch ishwar tv daily 8 30 pm 2 get free sacred book gyan ganga ","['Benefits_Of_Satsang']","0.3"
"serious note grace health healing miracles success amp prosperity r gods gifts 2 u m certain s started ll stop till completes corona pandemic n t strong enough 2 stop god n t give god cause wo n t give u ","[]","0.18898809523809526"
"case sant shri asaram bapu ji fake one proofs found corona outbreak made social distancing mandatory could bapuji kept behind bars situation ","[]","-0.5"
"donation fight corona indian actors 37 50 cr 25 cr 4 cr 1 2 cr 30 lakhs 25 lakhs 21 lakhs 20 lakhs huge respect","['Prabhas']","0"
"stan dis mama","[]","0"
"bye bye corona sincerely 2pm","[]","0.5"
"dear select tv anchors please watch keep mind set stir poison society debates ","[]","0.5"
"listen","['covid19', 'WhenCoronaVirusIsOver', 'Covid_19', 'COVID19Ghana']","0"
"even proven culprits actors politicians big businessmen pastors granted bail parole sant shri asharamji bapu even single evidence found critical period corona menace ","[]","0"
"ways corona spread strange single person got infected kanika kapoor 25 people coming contact late mr ragi tested corona positive ","[]","-0.007142857142857145"
"quarantine day 356775 lykeeee ","[]","0"
"chloroquine approved us treatment corona virus self conducting test device lunched within week ","[]","0"
"prior corona even militarized mitigate murders ","[]","0"
"everyone need bit hope grandad 82 arriving back home beating corona virus done like true trooper nice back","[]","0"
"yes sir sant shri asharamji bapu self realized saint need keep mind lots solution let s take benefit hindu saint make world corona covid 19 free world ","['ReleaseAsharamjiBapuOnParole']","0"
" corona non jews goyims laugh s nauseating ","['COVID']","0.15"
" pallikkutam coronatoons day gouri parvathy 6f blue mount public school thiruvananthapuram india","['corona', 'coronavirus', 'Covid19', 'Pallikkutam', 'cartoons', 'covidoutbreak']","0"
"sirji andhra bank hyderabad forcefully sealed house inspite requesting make payment within month declined corona virus house old diabetic parents plz help would repay soon vikram jain 9160012929","[]","0.1"
"overall management covid 19 centre state govts stand totally expose deaths caused messy lockdown exceeds deaths caused corona virus seem heading direction ","[]","-0.06666666666666667"
"please naaaa corona dodge","[]","0"
"excerpt covid 19 prevention advisory presented yesterday hon vincent ssempijja minister agriculture animal industry fisheries government works avert spread corona virus ","[]","0"
" s good time start questioning headlines ","[]","0.9099999999999999"
"right sir sant shri asharamji bapu worked welfare society 50 years age 84 years need early release account pandemic corona virus spread india ","[]","0.39285714285714285"
" breaking south korea reports 78 cases new coronavirus total 9 661 death toll rises 6 158 number cured people rises 195 5 228 ","[]","-0.02840909090909091"
"delhi govt streamlines medical facilities medical teams quarantine facilities hospitals run 2 shifts shift 1 8 6 pm shift 2 6 pm 8 shift 14 days followed 14 days break docs nurses provided accommodation","['Corona']","0"
"brexit half voted want respect touch may go pear shaped true get out clause huge global recession caused c19 dwarf brexit effect it due corona brexit amp people buy","[]","0.15972222222222224"
"corona virus claimed many lives god kept u n ur family alive tell god something","[]","0.3"
"_ikeazor corona exposed nigeria","[]","0"
" holyshit m tired corona take life walls upload vienneta de fak need survive shit ","[]","-0.30000000000000004"
"australia fast tracked bcg vaccination trial covid 19 germany going try boosted bcg variant urease c gene replaced listeriolysin gene listeria monocytogenes cc","[]","0"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist ","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
" ashok kapoor agra shares overcame covid 19 menace via namo app","['MannKiBaat']","0"
"facts overlooked sant shri asharamji bapu case 1 call details girl speaking someone time said incident 2 fir register torn 3 fax yog vedant sewa samiti demanding ransom amount amidst corona fear want","[]","0"
"dear ji amp ji corona situation control let s create massive small scale industries amp bihar reduce india s dependence china amp reduce states dependence states owe bottom pyramid workforce ","[]","-0.125"
"bye bye corona sincerely 2pm","[]","0.5"
"china fighting corona re winning fight ignorance different ideologies religious differences bigotry n difficult nigeria win war government must game","[]","0.16666666666666666"
"due corona virus attack india sant shri asharamji bapu 84 yrs old corona infection highest among aged people 60 yrs ","['ReleaseAsharamjiBapuOnParole']","-0.125"
" cant titans remain undefeated let take minute stan teammates continue stanning queen oh lord","[]","0"
"1 rampur guy calls corona helpline asks samosas 2 repeatedly despite warnings 3 doesnt stop 4 arre samosa bhejo bhai 5 rampur dm gets samosas delivered guy 6 also orders clean drain punishment cc ","[]","0"
"bye bye corona sincerely 2pm","[]","0.5"
"result","['LockdownWithoutPlan']","0"
"country trust china mean real dumb order stuff china china declared war world joke ","[]","-0.5078125"
"_afr come collect corona","[]","0"
"unbelievable chemical sprayed poor people bareilly procedure medical guideline ritual bath videographed cops ","[]","-0.325"
"launching infotagion free use online independent fact checking service coronavirus asking people screenshot appears channels doesnt look right send us ","[]","0.2"
"24 7 helpline nos email ids queries related corona virus health helpline 104 state control room helpline 1070 district helpline 1077","['IndiaFightsCorona', 'CoronaVirus', 'HelpDesk']","0"
"done people flew india 19 affected areas ok poor treat like inhuman ","['COVID']","0.5"
" also say 60 severe risk corona virus government say 70 dr rosena please kind enough call government change self isolation advice 60 years ","[]","0"
"bet anti vaxxers real quiet corona vaccine comes","[]","0"
"bye bye corona sincerely 2pm","[]","0.5"
"rebel star contributes 50 lakhs ccc fund setup telugu film industry take care daily wage workers crisis total contribution fight aganist sums 4 5 crores","['Prabhas', 'CoronaCrisisCharity']","0"
"food shelter job happy yoga practicing amid lockdown pm modi shares fitness routine via","[]","0.8"
"prizes guessing n t done airports disinfect brought india","['Covid_19']","0"
"today biggest fear earth corona virus due economy health system whole countries collapsed highest affected people old aged people bcoz 84 years old","[]","-0.125"
" ashok kapoor agra shares overcame covid 19 menace via namo app","['MannKiBaat']","0"
"prisoners human beings afraid corona government s responsibility 84 year old sant shri asharamji bapu trapped false case given parole corona crisis need hour","[]","0.15"
"low iq media resorting sensationalism create panic chemical solution disinfectant spray measure used widely across world prevent reduce imported cases hope takes action journalist ","[]","0"
"85yrs old saint devoted entire life service hinduism awarded life sentence even denied bail 6yrs considering age services view corona outbreak ","[]","0.05"
"video massively viral social media shared false claim people italy iran hiding patna mosque avoid getting tested coronavirus ","[]","-0.12222222222222225"
"corona virus teaching us comfortably survive without religion politics ","[]","0.4"
"took 27 days corona lower everyones standards 7s time coming ","[]","0"
"yet another police force over extending supermarkets asked one adult per household goes shopping thats perfectly reasonable not legislation governments official advice police giving another imaginary power ","[]","0.05"
"migrant labourers bareilly humiliations long stretch walks reached town welcomed adminstration making sit cleanse viruses chemical solutions like cattle someone shouting background go corona go ","[]","-0.05"
"due corona officially three days week 1 yesterday 2 today 3 tomorrow","[]","-0.125"
"bye bye corona sincerely 2pm","[]","0.5"
"young rebel star contributes 50 lakhs total contribution 4 5 cr fight aganist information visit","['Prabhas', 'CCC', 'CoronaCrisisCharity', 'Prabhas']","0.05"
